User_ID,Food_Item,Category,Calories (kcal),Protein (g),Carbohydrates (g),Fat (g),Fiber (g),Sugars (g),Sodium (mg),Cholesterol (mg),Meal_Type,Water_Intake (ml)
853,Green Tea,Beverages,430,44.1,93.5,11.5,6.9,11.4,491,195,Lunch,467
565,Spinach,Vegetables,334,49.2,42.6,35.1,5.3,17.6,965,34,Snack,819
54,Broccoli,Vegetables,524,48.1,53.7,19.9,3.2,20.3,272,173,Lunch,194
397,Pork Chop,Meat,263,47.9,70.6,12.7,5.8,26.1,357,151,Dinner,196
745,Chicken Breast,Meat,527,15.1,58.8,45.3,1.6,42.4,808,210,Dinner,505
853,Salmon,Meat,469,48.2,90.7,8.6,2.6,20.4,137,262,Lunch,881
841,Quinoa,Grains,211,42.6,70.6,12.6,4.9,7,470,257,Snack,449
527,Pasta,Grains,461,43.3,97.6,27.8,6.7,29,883,232,Lunch,379
898,Carrot,Vegetables,463,10.4,69.1,45.4,2.5,11.1,930,20,Snack,224
775,Coffee,Beverages,150,38.8,8.6,32.9,4.7,33.8,196,245,Breakfast,457
956,Orange,Fruits,432,5.4,37,29.8,1.5,28.7,664,216,Breakfast,435
589,Strawberry,Fruits,589,20.2,34.6,15.5,7.2,23.1,612,121,Snack,300
586,Rice,Grains,366,37.4,90.9,12.6,9.3,14.2,109,57,Snack,140
228,Orange Juice,Beverages,563,43.4,59.6,5.5,2.3,47.5,841,270,Snack,114
602,Butter,Dairy,438,5.4,42.7,37.1,7.1,25.7,705,199,Breakfast,478
245,Pork Chop,Meat,560,22.3,85.9,33.5,4.6,31.8,357,139,Breakfast,580
720,Milk,Dairy,418,42.9,20.5,31.3,9.7,46.3,475,60,Snack,772
273,Apple,Fruits,295,29.5,90.3,26.1,7.8,18.9,175,206,Breakfast,560
540,Broccoli,Vegetables,286,24.1,7.4,10.9,9.4,35,399,123,Breakfast,984
34,Pasta,Grains,462,43,26,46.4,7.2,44.9,610,292,Lunch,319
649,Coffee,Beverages,357,34.9,38.4,24.9,0.3,47.6,818,297,Dinner,571
338,Spinach,Vegetables,83,23,67.8,9.3,4.8,35.8,26,163,Lunch,634
680,Cookies,Snacks,103,18.4,43.7,38.6,4.4,16.6,16,286,Lunch,200
558,Milkshake,Beverages,598,31,83.9,42.9,1.1,43.5,95,143,Lunch,931
328,Carrot,Vegetables,475,11.8,68.8,42.1,0.8,40.9,884,190,Lunch,849
357,Nuts,Snacks,553,37,52.8,45.4,6.4,18.7,998,201,Lunch,580
505,Water,Beverages,578,37.7,28.8,4.8,7.8,15.7,866,153,Snack,179
414,Pasta,Grains,327,14.2,50.5,32.5,9.3,40.3,190,182,Dinner,199
824,Strawberry,Fruits,501,35.3,24.7,46.1,6.6,42.5,561,33,Breakfast,973
520,Quinoa,Grains,198,15.4,68.1,17.6,5.9,36.7,892,160,Snack,466
86,Pasta,Grains,399,19.4,24.9,35.7,4,5.5,252,113,Breakfast,189
283,Rice,Grains,164,18.8,61.7,37.9,0.4,30.1,171,282,Dinner,750
774,Quinoa,Grains,202,46.1,19.6,23.5,8.1,10.6,589,85,Lunch,988
56,Butter,Dairy,399,10.3,69.7,27.6,2.4,35.4,582,22,Lunch,768
837,Banana,Fruits,340,25.3,76.8,44.5,2.5,17.2,972,84,Breakfast,726
691,Chocolate,Snacks,243,16.9,38.2,15.7,6.1,44,391,168,Dinner,280
650,Strawberry,Fruits,463,22.5,33,27.9,6.1,33.7,424,30,Breakfast,783
106,Chips,Snacks,255,2.7,23.2,23.8,1.8,6.3,879,26,Dinner,248
60,Pork Chop,Meat,383,36.7,45,35,5.4,14.5,760,59,Lunch,907
237,Cheese,Dairy,103,26,44.2,47.9,1.3,41,364,113,Dinner,174
888,Banana,Fruits,112,27.1,31.3,46.4,6.2,30.9,671,263,Dinner,243
71,Quinoa,Grains,430,4.9,62.6,10.8,3.2,6.2,963,50,Dinner,894
187,Orange,Fruits,245,9.4,38.9,49.8,9.4,5.8,605,228,Dinner,497
607,Green Tea,Beverages,363,37.9,44.1,4.4,8,22.5,104,46,Lunch,537
995,Bread,Grains,160,10.1,74.1,14.5,1.6,46.3,521,1,Dinner,828
50,Salmon,Meat,207,9.1,85.8,25.3,5.1,15.9,601,30,Breakfast,665
734,Broccoli,Vegetables,370,27.5,63.1,41.7,6.6,45.2,833,70,Snack,394
104,Spinach,Vegetables,205,26.8,6.9,45.1,8.5,2.6,598,74,Dinner,595
960,Milk,Dairy,350,40.7,63.4,35.4,4.8,41.4,212,95,Breakfast,235
892,Nuts,Snacks,222,38.8,62.1,42.8,2.6,32.3,66,197,Breakfast,922
760,Chips,Snacks,63,35.9,23.2,47.8,3.8,42.6,359,275,Snack,146
464,Rice,Grains,202,21.3,70.7,10.8,7.7,43.9,809,167,Snack,857
224,Butter,Dairy,389,34.4,59,48.2,8.3,10.3,207,148,Breakfast,359
151,Milkshake,Beverages,373,28.8,69.1,17.8,0.9,39.4,44,90,Lunch,397
977,Pasta,Grains,599,48.5,66.5,27.9,5.7,20.1,904,223,Breakfast,666
211,Water,Beverages,583,29.3,98.1,18.3,3.1,15.6,48,263,Breakfast,464
577,Quinoa,Grains,361,5.5,83.1,28.4,7.2,44.2,315,219,Lunch,101
325,Popcorn,Snacks,190,30.3,91.3,8.8,1.5,4.1,708,47,Snack,245
740,Nuts,Snacks,569,8.9,20.4,12.4,9.2,45.4,50,94,Dinner,397
769,Orange,Fruits,490,45.1,38.7,38,2.3,39.1,346,174,Snack,367
74,Butter,Dairy,133,36.3,6.2,26.1,9.1,37.2,602,184,Dinner,293
931,Green Tea,Beverages,127,40.5,94.3,2,5.5,37.2,139,158,Lunch,290
907,Quinoa,Grains,209,44.3,27.2,33.7,5.5,9.7,179,155,Snack,138
768,Tomato,Vegetables,309,36.1,91.6,26.3,5.9,22.6,295,224,Breakfast,682
776,Strawberry,Fruits,54,14.3,53.2,31.4,1.1,47.2,143,72,Dinner,565
483,Bread,Grains,551,22.5,16.9,25.2,9.4,30.6,957,20,Snack,806
44,Broccoli,Vegetables,268,41.5,50.5,11.3,8.1,42.6,876,135,Breakfast,573
350,Nuts,Snacks,132,16,9.6,40.1,4,2.7,730,82,Lunch,461
605,Chocolate,Snacks,509,25.4,65.4,32.9,1.3,21.4,465,246,Breakfast,980
136,Cheese,Dairy,589,50,17.8,7,8.4,12.2,640,77,Snack,464
7,Chocolate,Snacks,239,8.1,68.2,42.2,0.7,2.3,539,295,Snack,795
467,Tomato,Vegetables,503,40.6,6.5,46.1,4.7,16.9,278,150,Breakfast,338
78,Coffee,Beverages,284,23.3,92.2,38.9,1.6,46.2,395,239,Snack,235
672,Paneer,Dairy,98,38,19.6,46.6,7.4,43.7,161,158,Snack,297
263,Eggs,Meat,188,10.7,22.8,35.3,8.9,1.7,583,217,Lunch,723
461,Carrot,Vegetables,483,7.2,10,21,1,40.7,236,140,Dinner,513
970,Rice,Grains,293,37.5,27.4,3.3,9.7,19.4,580,284,Lunch,138
61,Chocolate,Snacks,477,38.8,71,5.7,6.8,13.3,227,299,Snack,946
300,Strawberry,Fruits,578,11.3,89.3,15.9,4.8,23.1,938,48,Breakfast,404
491,Eggs,Meat,212,3.3,24.3,39.9,9.2,14.9,742,17,Lunch,954
355,Banana,Fruits,313,5.7,95.4,13.8,3.5,4.3,520,117,Snack,126
583,Beef Steak,Meat,518,26.5,91.9,27.6,1.8,21.3,988,219,Breakfast,223
927,Apple,Fruits,444,39.1,54.6,1.3,3.5,6.8,933,235,Snack,259
486,Nuts,Snacks,204,17.6,31.6,47.7,4.8,26.3,755,51,Lunch,809
460,Spinach,Vegetables,406,49.1,13.1,32.4,2,12.3,220,64,Lunch,964
883,Rice,Grains,509,33.2,69.1,45.1,3.2,18.5,223,138,Lunch,306
983,Green Tea,Beverages,76,36.5,90.2,38.4,10,34.7,266,240,Lunch,981
263,Quinoa,Grains,587,10.9,8.8,47.3,0.9,32.8,511,120,Breakfast,306
458,Paneer,Dairy,262,49.1,29.7,6.2,0.4,9.5,831,298,Breakfast,878
125,Coffee,Beverages,498,36.9,20.3,16.8,3.9,34.5,262,3,Lunch,245
983,Spinach,Vegetables,438,43.3,70.4,4.5,7.2,27.2,469,256,Snack,501
539,Milkshake,Beverages,142,28.5,25.3,29.9,0.4,49.6,775,206,Lunch,295
722,Rice,Grains,418,43.1,23.1,23.5,5.1,24.6,23,155,Lunch,566
556,Coffee,Beverages,258,41.6,75.1,37.5,0.9,46.7,396,239,Lunch,441
395,Pork Chop,Meat,407,16.8,5.4,9.2,6.4,23.9,947,177,Snack,424
1000,Cookies,Snacks,395,25.1,75.4,32.2,1.1,36.4,767,254,Dinner,901
891,Nuts,Snacks,444,35.5,39.1,24,2.6,43,7,294,Breakfast,419
591,Paneer,Dairy,596,44.6,72.3,19.5,8.7,4.2,464,282,Lunch,787
143,Pasta,Grains,101,22.5,78.9,8.3,1.8,42.3,283,79,Breakfast,158
702,Grapes,Fruits,333,4.6,99.7,7.6,1.1,7,810,84,Breakfast,834
99,Paneer,Dairy,341,7.3,87.2,45.2,7.1,22.3,929,86,Breakfast,416
879,Chocolate,Snacks,75,1.5,65.6,35.3,3.7,41.8,157,99,Breakfast,711
50,Pasta,Grains,470,2,13.2,27.4,5.3,34.8,608,242,Breakfast,464
126,Popcorn,Snacks,478,29.7,15.7,48.1,2.5,23.5,550,271,Snack,482
262,Cookies,Snacks,320,14.1,87.7,10.1,1.9,15.7,285,225,Lunch,900
920,Orange,Fruits,165,18,99.4,38.6,5.2,12.8,698,178,Dinner,756
136,Potato,Vegetables,284,41.2,90.9,19.4,7.9,33.4,903,157,Dinner,189
370,Milk,Dairy,248,15.5,83.2,16.8,7.9,37.2,288,159,Lunch,182
26,Quinoa,Grains,541,10.4,62.3,17,1.1,49.6,838,299,Lunch,119
407,Potato,Vegetables,472,28.4,94.7,3.4,1.2,13.7,749,137,Dinner,704
297,Grapes,Fruits,137,38.1,86,21,9,6.3,909,274,Dinner,324
82,Milkshake,Beverages,444,5.3,45.9,35.3,5.8,44.6,627,237,Dinner,151
234,Nuts,Snacks,285,29.4,26.8,30.3,2.6,4.3,57,214,Breakfast,550
980,Carrot,Vegetables,53,38.9,34.3,34.7,8,46,38,18,Lunch,944
293,Bread,Grains,151,49,29.6,16.7,6.2,20.9,43,25,Breakfast,325
998,Carrot,Vegetables,131,3.7,54.5,34.2,0.1,37.4,305,80,Snack,794
890,Butter,Dairy,188,30.5,76.3,41.7,7.2,41.3,935,24,Dinner,449
728,Popcorn,Snacks,150,9.9,17.3,35.1,8.1,40.6,393,99,Dinner,287
433,Paneer,Dairy,193,12.3,19,20.3,8.8,33.5,173,294,Breakfast,718
837,Popcorn,Snacks,373,41.7,61.6,13.8,9.4,22.4,140,134,Lunch,627
952,Salmon,Meat,408,34.4,48.5,47.7,2.2,38.3,232,209,Breakfast,940
288,Chocolate,Snacks,58,43.3,54.4,32.7,6.4,49.5,515,226,Lunch,191
485,Tomato,Vegetables,291,12.3,82.4,27,6.7,14.3,297,55,Lunch,524
65,Orange,Fruits,65,12.2,84.1,4,6.8,25.3,408,161,Breakfast,381
725,Nuts,Snacks,361,9.7,29.5,3.9,9,33.5,836,56,Snack,712
840,Chocolate,Snacks,210,23.3,77.3,45.4,0.2,25.9,33,149,Dinner,595
866,Paneer,Dairy,540,17.7,89.1,4.7,9.6,9.9,397,173,Breakfast,289
188,Potato,Vegetables,532,26.3,98.9,31.8,4.7,15.4,473,198,Breakfast,314
320,Chips,Snacks,516,31.5,66.8,5.5,6.7,42.1,162,294,Snack,760
162,Popcorn,Snacks,185,14.5,59.8,44.8,1.3,28,737,161,Snack,891
80,Bread,Grains,592,12.7,27.2,24.1,9.7,26.4,227,209,Snack,956
726,Chocolate,Snacks,556,16.7,29.8,39,6.7,14.5,647,142,Lunch,191
757,Broccoli,Vegetables,567,36.6,66.6,15.1,7,16.4,545,113,Snack,523
20,Milk,Dairy,341,20.9,58.7,29.9,1.4,35.6,619,164,Lunch,781
636,Quinoa,Grains,362,3.2,56.3,15.4,5.6,36.5,964,217,Snack,151
116,Grapes,Fruits,324,28.8,45.2,13.6,2.7,34.3,809,109,Lunch,586
479,Popcorn,Snacks,194,44.5,93.1,34.5,6.8,47.4,317,56,Lunch,217
428,Orange,Fruits,264,28.4,41.6,47,1.4,26.2,488,202,Dinner,161
925,Rice,Grains,368,24.5,55.5,21.2,8.6,37.9,921,135,Breakfast,519
159,Rice,Grains,152,44.1,26.1,19.3,3.9,18.4,111,206,Snack,537
176,Paneer,Dairy,69,46.7,41.1,16.5,2.1,8.7,528,227,Dinner,373
59,Yogurt,Dairy,157,42.7,88.3,29.7,2,34.9,314,31,Snack,791
100,Bread,Grains,346,4.7,44.4,10.8,5.9,22.8,116,224,Dinner,130
58,Cookies,Snacks,81,20.1,89.8,32.3,3.9,30.8,194,291,Breakfast,838
253,Cheese,Dairy,310,20.7,38.5,13.3,3.5,35.1,621,66,Snack,689
46,Rice,Grains,560,47.5,59.8,48,1.4,42.9,559,125,Snack,432
449,Nuts,Snacks,372,29,35.6,20.4,8.3,13,454,203,Dinner,446
196,Grapes,Fruits,82,44.1,46.4,5,0.7,43.8,673,96,Breakfast,792
669,Paneer,Dairy,190,48.9,74.2,34.9,3.2,28.7,302,112,Dinner,351
272,Apple,Fruits,549,49.5,99.8,34.5,4.2,39.2,728,265,Lunch,810
114,Banana,Fruits,562,6.1,82.5,18.6,9.8,41.5,787,87,Breakfast,200
702,Spinach,Vegetables,481,46.7,32.8,22.5,1.5,18.8,829,70,Dinner,126
125,Banana,Fruits,282,9.7,45,20.9,0.2,36.3,353,245,Snack,828
764,Rice,Grains,567,1.7,51.1,15.4,9,0.2,285,259,Breakfast,884
815,Pork Chop,Meat,196,46.3,82.2,23.9,2.3,13.8,54,104,Dinner,137
652,Chips,Snacks,549,18.9,30.5,30.8,0.2,34.6,554,90,Dinner,749
225,Oats,Grains,244,3.1,74.8,11.9,1.4,41.7,426,9,Snack,380
949,Salmon,Meat,386,25.1,59.4,16.9,1.5,26,298,95,Breakfast,981
508,Butter,Dairy,177,5.7,66,40.9,1.3,18.6,478,234,Dinner,272
30,Spinach,Vegetables,76,14,16.4,8.4,4.7,46.3,793,147,Dinner,240
339,Orange,Fruits,73,32.6,73.3,49.3,8,16,646,233,Lunch,554
921,Eggs,Meat,292,6.5,10.3,2.4,6.7,32.6,155,207,Dinner,981
810,Beef Steak,Meat,202,11,69.1,38.3,5.7,9.2,695,110,Lunch,421
424,Quinoa,Grains,379,42.8,78.5,33.8,2.8,20.7,873,289,Breakfast,925
414,Cookies,Snacks,83,8.9,37.1,46.6,9.7,5.5,691,125,Snack,598
239,Milk,Dairy,563,20.2,51.7,13,0.4,27.1,160,112,Dinner,721
758,Bread,Grains,545,30,92.3,13,9.4,47.3,784,40,Dinner,917
653,Orange Juice,Beverages,343,43.1,70.1,46.2,4.6,3.3,642,36,Lunch,369
673,Butter,Dairy,321,35.2,24,10.2,8.6,2.3,563,83,Snack,947
854,Cheese,Dairy,162,8.9,49.4,31.9,7,2.4,761,161,Dinner,894
621,Orange Juice,Beverages,73,7.8,53.9,1.4,3.2,8.7,608,118,Breakfast,758
615,Bread,Grains,55,42.3,95.2,39.3,1.9,21,658,61,Breakfast,336
897,Milk,Dairy,392,15.3,36.4,37.7,0.3,14.6,149,111,Breakfast,444
709,Orange,Fruits,370,14.9,21.5,5.6,5.8,43.5,455,84,Breakfast,694
331,Quinoa,Grains,476,24.7,96.5,15.9,1.9,18,614,245,Dinner,439
185,Coffee,Beverages,248,31.2,87.4,47.7,5.1,20,252,155,Snack,420
910,Beef Steak,Meat,358,47.3,97.3,35.9,0.6,13.2,694,263,Breakfast,890
642,Spinach,Vegetables,289,33.7,70.3,28.7,1.5,4,563,70,Breakfast,521
173,Potato,Vegetables,188,1.5,47,24.1,1.6,5.4,937,183,Lunch,744
347,Tomato,Vegetables,60,8,29.7,3.1,7.2,2.9,894,129,Snack,252
797,Orange Juice,Beverages,473,42.2,69.7,25.5,4.4,30.6,217,35,Lunch,398
927,Tomato,Vegetables,547,30.6,89,3.2,4.4,39.9,565,106,Lunch,978
310,Paneer,Dairy,452,27.3,90.3,38.2,3.1,32.7,858,117,Lunch,696
68,Quinoa,Grains,314,35.8,98.5,24.4,0,48.7,308,153,Lunch,584
403,Yogurt,Dairy,342,38.6,91.6,40,1.3,27.4,628,30,Breakfast,953
554,Eggs,Meat,598,38.1,97.9,16.2,8.9,2.2,700,45,Lunch,667
363,Grapes,Fruits,418,16.8,24.3,41.7,6.5,21.9,778,224,Breakfast,530
233,Salmon,Meat,504,45.7,66.9,33.8,3.1,19,878,299,Dinner,291
213,Apple,Fruits,438,48.9,58,32.9,4.9,7.8,225,62,Dinner,481
339,Salmon,Meat,430,40.5,53.8,10.4,5.5,9.4,920,165,Breakfast,893
258,Chips,Snacks,311,36,76.4,17.6,4.2,7.6,75,18,Dinner,419
464,Quinoa,Grains,528,2.3,82.5,6.6,3.8,7.4,81,66,Lunch,875
687,Orange Juice,Beverages,121,17.6,95.6,38,3.6,46.2,828,105,Lunch,124
781,Pork Chop,Meat,465,11,88.4,42.6,7.4,21.9,364,118,Lunch,345
613,Spinach,Vegetables,209,7.2,46.5,19.6,5.6,49.2,899,183,Breakfast,984
974,Nuts,Snacks,403,12.4,19.3,19.9,0.8,13.8,397,283,Dinner,190
769,Chips,Snacks,581,42.4,34.5,3.6,1.2,48.4,239,232,Snack,645
396,Green Tea,Beverages,481,30.9,63.2,49.5,0.3,1.6,983,28,Snack,431
150,Broccoli,Vegetables,308,45.7,93.5,43.2,1.2,15.3,278,36,Dinner,317
610,Strawberry,Fruits,231,4.3,62.6,23.3,5,7.1,449,209,Lunch,650
700,Green Tea,Beverages,338,38.3,6.1,33,2.4,2.4,714,138,Dinner,113
871,Milkshake,Beverages,531,5.9,92.1,34,2.4,35.1,732,25,Dinner,371
98,Cheese,Dairy,531,5.2,51.5,9.9,7.9,42.7,311,210,Dinner,870
988,Cheese,Dairy,298,50,44.6,35.5,3.4,4.7,788,253,Snack,505
187,Strawberry,Fruits,357,43.4,87.2,2.7,9.5,19,206,178,Lunch,546
508,Broccoli,Vegetables,158,45.6,30.2,3.2,1.5,12.5,27,195,Lunch,940
883,Cheese,Dairy,164,4.1,63.8,26.2,0.8,37.5,242,288,Lunch,121
979,Chicken Breast,Meat,255,18,5.1,40.9,8.4,45.9,359,170,Dinner,418
393,Cookies,Snacks,432,40.3,51.3,17,6.4,31.6,245,235,Snack,535
679,Orange Juice,Beverages,313,39.2,45,27.3,8.8,0.9,946,127,Snack,978
493,Salmon,Meat,329,4.7,51.1,38.3,7.1,23,562,1,Dinner,775
50,Quinoa,Grains,211,25.6,9.4,27.8,1.6,41.4,133,139,Lunch,853
244,Milkshake,Beverages,451,1.9,65.7,36.4,0.5,46.7,473,12,Snack,704
308,Cookies,Snacks,430,29.3,69.7,41.6,7.6,4.1,137,295,Lunch,413
361,Butter,Dairy,245,48.4,55.4,1.1,0.1,8.2,359,219,Lunch,711
215,Butter,Dairy,591,8.9,44.6,23.8,6.2,23.2,236,273,Breakfast,945
661,Chicken Breast,Meat,428,22,44.3,40,4.4,47.4,875,126,Lunch,647
738,Milkshake,Beverages,114,42.2,9.7,24.9,6.7,34.2,685,57,Dinner,999
653,Chicken Breast,Meat,278,10.8,44.9,4.3,1.9,45.1,778,257,Dinner,989
909,Orange,Fruits,509,4.7,30,11.7,4,42.7,297,274,Breakfast,592
74,Tomato,Vegetables,197,43.4,98,36.1,8.2,20.2,590,83,Snack,193
461,Tomato,Vegetables,556,4.7,44.5,14.6,5.6,2.5,61,196,Lunch,497
101,Orange,Fruits,81,17,66.8,7.9,0.2,44.8,311,108,Dinner,852
789,Eggs,Meat,474,40.5,52.6,28,9.9,32.6,487,225,Snack,560
134,Quinoa,Grains,546,2.8,79.1,6.7,4.6,3.4,92,200,Lunch,139
967,Green Tea,Beverages,301,23.6,14.8,35,9.4,0.3,840,264,Snack,692
35,Yogurt,Dairy,245,46.1,76.8,38.2,5.1,27.7,612,2,Snack,442
220,Cheese,Dairy,340,9.1,26.7,11.9,6.5,47.4,109,66,Breakfast,241
22,Butter,Dairy,194,46.3,5.1,18.6,7,46.3,214,120,Dinner,985
485,Paneer,Dairy,445,37.6,18.8,28.8,7.1,37.3,952,195,Lunch,327
573,Yogurt,Dairy,266,25.8,58.5,14.5,9.4,39.2,191,172,Dinner,782
634,Popcorn,Snacks,159,34.6,20.2,19.8,2.8,25.7,539,9,Dinner,942
471,Orange,Fruits,69,31.4,97.6,42.6,7.2,19.7,707,101,Breakfast,790
554,Cookies,Snacks,123,7.9,77.4,10.5,5.7,47.7,310,37,Snack,583
93,Beef Steak,Meat,503,37.3,17.6,6.6,3.3,8.7,701,6,Lunch,930
550,Broccoli,Vegetables,597,48.5,18.3,46.6,4.6,34.5,269,155,Lunch,669
725,Spinach,Vegetables,276,24.5,11.6,10.6,8,37.2,470,217,Lunch,881
498,Salmon,Meat,233,1.3,16.8,7.9,2.1,21.3,440,9,Breakfast,588
623,Broccoli,Vegetables,552,44.6,25.3,37.4,2.6,33.3,694,96,Breakfast,160
970,Eggs,Meat,151,27.2,24.9,46,3.8,25.5,723,298,Lunch,517
654,Carrot,Vegetables,374,13.9,15.2,39,2.6,18.1,868,138,Lunch,970
859,Orange,Fruits,193,16.5,10.4,34.9,2.9,12.7,867,185,Snack,145
817,Nuts,Snacks,327,46.7,70.9,6.5,1.9,20.4,951,26,Snack,883
43,Cookies,Snacks,267,32.7,15,8,1.3,20,883,3,Dinner,724
704,Milkshake,Beverages,112,1.2,94.6,39.4,9.6,38.6,148,36,Breakfast,296
505,Butter,Dairy,458,30,19.7,23.9,5.9,46.5,727,123,Dinner,991
187,Eggs,Meat,62,39.5,85.8,13.3,9.2,45,110,178,Lunch,438
432,Grapes,Fruits,113,33,63.7,22.1,1.8,33.7,748,9,Lunch,611
265,Potato,Vegetables,435,7.9,36.7,45.5,2.7,37,706,71,Breakfast,992
123,Grapes,Fruits,228,20.5,97.3,40.3,4.2,45.8,478,223,Dinner,112
182,Cheese,Dairy,398,2.7,41.8,21.7,8.7,27.9,406,167,Lunch,562
546,Cookies,Snacks,222,4.8,62.1,15.3,1.5,34.8,275,205,Snack,294
222,Orange Juice,Beverages,358,3.9,64.7,37.4,3.1,36.6,820,57,Breakfast,944
431,Quinoa,Grains,559,33.9,13.6,39.7,6.7,6.8,752,94,Snack,901
364,Milk,Dairy,489,37.4,91.5,9.3,7.7,40.6,263,21,Breakfast,461
803,Salmon,Meat,417,38.5,96,35.3,9.6,44,935,56,Dinner,571
111,Beef Steak,Meat,130,29.9,17.8,22.5,5.9,6.2,238,203,Snack,505
210,Broccoli,Vegetables,444,38,91.2,12.6,0.1,22.1,115,231,Dinner,791
660,Water,Beverages,174,49.9,77.1,28.1,4.8,30.5,591,153,Snack,110
501,Popcorn,Snacks,91,41.9,18.2,24.2,2,15.1,613,246,Breakfast,179
322,Potato,Vegetables,153,1.2,43.1,6.1,7.3,22.8,805,284,Lunch,363
814,Strawberry,Fruits,533,22.8,12.5,45.8,3.2,31.1,862,60,Dinner,330
607,Carrot,Vegetables,372,23.2,33.2,23,1.5,36.7,715,259,Lunch,491
741,Popcorn,Snacks,202,38.4,66.5,16.2,9.2,0.7,315,12,Dinner,699
169,Chicken Breast,Meat,581,31.7,63.5,21.5,6,44.8,999,56,Breakfast,364
55,Apple,Fruits,574,11.6,90.8,18.8,8,48.5,101,4,Snack,214
544,Beef Steak,Meat,265,18.1,55.6,22.3,5.8,19.8,186,88,Dinner,526
876,Cookies,Snacks,279,39.6,6.3,39,7.9,45,590,274,Lunch,484
368,Butter,Dairy,124,31.7,42.2,7.8,9.4,27.7,1000,18,Dinner,114
456,Milkshake,Beverages,555,14.3,27.4,27,1.4,40.3,281,143,Lunch,327
404,Rice,Grains,73,22,6.6,34.8,5.4,25.1,831,296,Breakfast,880
691,Water,Beverages,215,29.6,57.9,6.2,1.1,21.6,459,43,Snack,702
635,Coffee,Beverages,306,7.8,48.7,12.6,0.2,36.8,639,180,Lunch,662
39,Pasta,Grains,351,13.4,49.9,27.3,5.3,21.3,80,291,Breakfast,498
872,Water,Beverages,423,30.3,78.7,4.1,4,31.5,177,59,Dinner,664
338,Milk,Dairy,266,6.9,27.3,27.9,4.7,48.5,69,29,Breakfast,597
294,Banana,Fruits,324,14.3,72.3,49.7,5.2,36.6,504,17,Snack,784
40,Spinach,Vegetables,516,24.4,15.1,43.3,7,41.9,834,30,Snack,922
47,Butter,Dairy,547,11.5,66.9,49.5,5,5.7,302,61,Dinner,785
134,Milk,Dairy,272,44.3,7.5,46.7,9.2,6.9,712,62,Dinner,792
374,Potato,Vegetables,175,36.9,18.2,30.2,3.2,41.1,676,22,Lunch,640
164,Spinach,Vegetables,401,4.5,79.5,45.2,9.4,22.5,687,157,Dinner,941
692,Orange,Fruits,84,9.9,87.5,32.7,3.8,18.9,27,54,Breakfast,552
66,Paneer,Dairy,550,38.6,63.8,47.4,4.1,2.7,708,296,Lunch,670
487,Quinoa,Grains,412,11.4,56.2,26.2,1.9,10.4,280,64,Dinner,534
422,Green Tea,Beverages,118,34.6,41.2,30.4,5,49.6,27,22,Lunch,397
603,Chips,Snacks,431,32.9,31.6,10.3,9,40.7,173,294,Snack,983
961,Paneer,Dairy,154,21,49.5,14.4,8.2,3.9,855,281,Breakfast,683
150,Salmon,Meat,197,3.4,61.6,40.5,2.5,37,165,263,Lunch,396
855,Chicken Breast,Meat,397,39,56.5,38.4,8.7,26.4,667,167,Breakfast,626
993,Orange,Fruits,313,7.5,41.3,32.7,8.8,33,207,110,Lunch,833
649,Oats,Grains,147,12.6,26,24.4,0.2,30.4,880,287,Dinner,320
277,Spinach,Vegetables,283,39.3,31.2,23.7,6.7,6.6,572,163,Breakfast,856
51,Pasta,Grains,590,30.2,80.4,44.9,2.3,11.6,558,232,Breakfast,788
915,Orange,Fruits,379,18.2,77.6,34.1,7.2,26.8,914,222,Lunch,899
609,Salmon,Meat,158,35.9,33.3,11.6,0.1,47,979,12,Dinner,223
15,Apple,Fruits,591,39.1,8.6,12.6,9.1,20.8,930,103,Lunch,868
742,Green Tea,Beverages,258,14.6,45.5,44.6,6.1,40.8,407,166,Lunch,209
916,Carrot,Vegetables,73,3.4,20.6,14.8,3.9,17.2,90,126,Snack,447
142,Butter,Dairy,216,32.9,98.1,44.8,7.1,11.4,839,260,Snack,109
843,Beef Steak,Meat,234,6.3,92.7,17.5,5.8,22.3,35,289,Breakfast,792
936,Spinach,Vegetables,51,11.4,77.8,35.4,8.9,12.6,88,251,Lunch,534
6,Spinach,Vegetables,516,17.9,21.1,35.4,3.2,1.3,111,298,Breakfast,315
854,Tomato,Vegetables,377,2.5,62.7,2,6.8,41.1,747,283,Lunch,794
577,Chips,Snacks,582,12.9,76.3,1.2,8,32.2,207,50,Dinner,543
454,Green Tea,Beverages,211,13.7,82.8,30.8,7.2,32.4,941,4,Lunch,379
46,Butter,Dairy,124,18.4,7.5,1.4,2.3,47.1,569,92,Snack,215
308,Tomato,Vegetables,460,46.2,58.7,33.6,7.5,38.7,516,1,Dinner,256
684,Chips,Snacks,434,24.8,34.3,44.2,2.2,40.2,5,102,Lunch,230
235,Water,Beverages,310,3.8,87.9,2.7,4.1,43.6,347,290,Breakfast,829
341,Eggs,Meat,156,7.1,13.7,19.7,5.9,4.6,216,204,Breakfast,342
986,Beef Steak,Meat,597,45,90.1,39.1,1.5,48.8,128,27,Lunch,277
574,Tomato,Vegetables,435,10.1,35.1,47.1,3.3,22,730,10,Breakfast,748
899,Pasta,Grains,444,2.7,39.9,30.2,0,2.9,594,220,Lunch,553
